163;166;200;197;land;false;desert;1
164;235;242;224;land;false;desert;1
165;144;166;221;land;false;desert;1
166;216;178;157;land;false;desert;1
167;245;31;242;land;false;desert;1
168;251;31;241;land;false;desert;1
169;222;144;238;land;false;desert;1
170;198;141;201;land;false;desert;1
171;174;194;202;land;false;desert;1
172;65;194;244;land;false;desert;1
173;217;197;154;land;false;desert;1
174;202;140;249;land;false;desert;1
175;54;231;244;land;false;desert;1
176;174;253;95;land;false;desert;1
177;211;94;197;land;false;desert;1
178;73;253;226;land;false;desert;1
179;186;218;208;land;false;desert;1
180;203;193;188;land;false;desert;1
181;167;219;220;land;false;desert;1
182;249;202;93;land;false;desert;1
183;253;242;15;land;false;desert;1
184;202;251;240;land;false;desert;1
185;92;253;166;land;false;desert;1
186;186;229;137;land;false;desert;1
187;230;177;164;land;false;desert;1
188;226;226;173;land;false;desert;1
189;131;189;227;land;false;desert;1
190;38;244;242;land;false;desert;1
191;172;240;201;land;false;desert;1
192;160;161;187;land;false;desert;1
193;232;207;85;land;false;desert;1
194;141;202;245;land;false;desert;1
195;192;217;224;land;false;desert;1
196;138;129;242;land;false;desert;1
197;71;231;229;land;false;desert;1
198;229;242;233;land;false;desert;1
199;193;107;235;land;false;desert;1
200;72;243;194;land;false;desert;1
201;165;226;240;land;false;desert;1
202;152;151;240;land;false;desert;1
203;228;141;245;land;false;desert;1
204;207;201;154;land;false;desert;1
205;254;149;98;land;false;desert;1
206;226;245;32;land;false;desert;1
207;173;204;213;land;false;desert;1
208;167;239;103;land;false;desert;1
209;75;220;238;land;false;desert;1
210;172;121;227;land;false;desert;1
211;216;229;78;land;false;desert;1
212;220;224;111;land;false;desert;1
213;177;183;206;land;false;desert;1
214;165;244;186;land;false;desert;1
215;239;236;129;land;false;desert;1
216;106;244;222;land;false;desert;1
217;212;187;180;land;false;desert;1
218;132;176;208;land;false;desert;1
219;204;165;160;land;false;desert;1
220;134;177;190;land;false;desert;1
221;80;253;245;land;false;desert;1
222;208;190;231;land;false;desert;1
223;213;232;80;land;false;desert;1
224;140;158;233;land;false;desert;1
225;249;212;221;land;false;desert;1
226;181;226;145;land;false;desert;1
227;186;254;227;land;false;desert;1
228;227;184;233;land;false;desert;1
229;199;199;182;land;false;desert;1
230;240;186;254;land;false;desert;1
231;90;250;243;land;false;desert;1
232;223;216;106;land;false;desert;1
233;191;145;226;land;false;desert;1
234;179;235;197;land;false;desert;1
235;219;188;213;land;false;desert;1
236;141;154;224;land;false;desert;1
237;129;198;187;land;false;desert;1
238;169;133;237;land;false;desert;1
239;77;240;244;land;false;desert;1
240;164;125;221;land;false;desert;1
241;205;172;160;land;false;desert;1
242;89;188;243;land;false;desert;1
243;217;229;110;land;false;desert;1
244;245;95;229;land;false;desert;1
245;177;143;197;land;false;desert;1
246;254;140;202;land;false;desert;1
247;213;165;222;land;false;desert;1
248;161;235;221;land;false;desert;1
249;192;251;225;land;false;desert;1
250;120;177;231;land;false;desert;1
251;250;20;239;land;false;desert;1
252;222;242;127;land;false;desert;1
253;202;103;243;land;false;desert;1
254;171;208;174;land;false;desert;1
255;205;166;228;land;false;desert;1
256;238;47;233;land;false;desert;1
257;57;244;207;land;false;desert;1
258;115;242;160;land;false;desert;1
259;249;238;180;land;false;desert;1
260;166;111;237;land;false;desert;1
261;232;225;66;land;false;desert;1
262;166;189;235;land;false;desert;1
263;174;160;219;land;false;desert;1
264;249;165;164;land;false;desert;1
265;162;213;171;land;false;desert;1
266;134;175;219;land;false;desert;1
267;248;191;62;land;false;desert;1
268;179;116;224;land;false;desert;1
269;19;229;254;land;false;desert;1
270;110;230;237;land;false;desert;1
271;67;226;223;land;false;desert;1
272;226;82;194;land;false;desert;1
273;188;239;87;land;false;desert;1
274;153;183;197;land;false;desert;1
275;211;182;164;land;false;desert;1
276;199;194;171;land;false;desert;1
277;242;129;142;land;false;desert;1
278;217;141;227;land;false;desert;1
279;251;146;175;land;false;desert;1
280;247;246;101;land;false;desert;1
281;195;209;177;land;false;desert;1
282;251;246;14;land;false;desert;1
283;232;206;215;land;false;desert;1
284;184;139;235;land;false;desert;1
285;224;148;209;land;false;desert;1
286;182;102;219;land;false;desert;1
287;219;243;222;land;false;desert;1
288;197;191;114;land;false;desert;1
289;200;179;171;land;false;mountain;1
290;112;233;223;land;false;desert;1
291;173;250;145;land;false;desert;1
292;146;224;194;land;false;desert;1
293;238;144;145;land;false;mountain;1
294;253;48;216;land;false;desert;1
295;196;164;209;land;false;desert;1
296;127;217;170;land;false;desert;1
297;129;203;200;land;false;desert;1
298;237;246;172;land;false;desert;1
299;152;139;238;land;false;desert;1
300;205;90;235;land;false;desert;1
301;138;174;225;land;false;desert;1
302;200;186;245;land;false;desert;1
303;231;254;81;land;false;desert;1
304;106;216;238;land;false;desert;1
305;206;247;233;land;false;desert;1
306;132;249;125;land;false;desert;1
307;220;242;236;land;false;desert;1
308;199;244;235;land;false;desert;1
309;236;190;176;land;false;desert;1
310;232;233;246;land;false;desert;1
311;119;191;240;land;false;desert;1
312;66;206;253;land;false;desert;1
313;201;138;188;land;false;desert;1
314;156;228;195;land;false;desert;1
315;167;214;223;land;false;desert;1
316;213;174;192;land;false;desert;1
317;182;213;130;land;false;desert;1
318;128;222;178;land;false;desert;1
319;233;210;74;land;false;desert;1
320;248;86;219;land;false;desert;1
321;211;99;204;land;false;desert;1
322;251;44;226;land;false;desert;1
323;135;238;195;land;false;desert;1
324;177;203;193;land;false;desert;1
325;197;244;94;land;false;desert;1
326;192;74;254;land;false;desert;1
327;243;157;189;land;false;desert;1
328;243;130;141;land;false;desert;1
329;222;137;233;land;false;desert;1
330;187;107;238;land;false;desert;1
331;154;217;232;land;false;desert;1
332;226;250;160;land;false;desert;1
333;149;224;141;land;false;desert;1
334;226;139;158;land;false;desert;1
335;157;245;220;land;false;desert;1
336;103;220;181;land;false;desert;1
337;220;81;230;land;false;desert;1
338;224;226;178;land;false;desert;1
339;213;253;122;land;false;desert;1
340;140;209;204;land;false;desert;1
341;146;114;246;land;false;desert;1
342;142;233;221;land;false;desert;1
343;247;191;67;land;false;desert;1
344;102;227;201;land;false;desert;1
345;55;237;215;land;false;desert;1
346;180;197;200;land;false;desert;1
347;252;248;110;land;false;desert;1
348;231;192;111;land;false;desert;1
349;234;178;247;land;false;desert;1
350;182;179;169;land;false;desert;1
351;244;132;229;land;false;desert;1
352;155;250;241;land;false;desert;1
353;204;167;191;land;false;desert;1
354;186;249;90;land;false;desert;1
355;130;188;246;land;false;desert;1
356;85;245;215;land;false;desert;1
357;132;217;202;land;false;desert;1
358;209;161;176;land;false;desert;1
359;219;183;209;land;false;desert;1
360;177;198;196;land;false;desert;1
361;212;57;250;land;false;desert;1
362;205;145;161;land;false;desert;1
363;189;196;203;land;false;desert;1
364;205;214;97;land;false;desert;1
365;201;133;252;land;false;desert;1
366;239;254;145;land;false;desert;1
367;81;237;235;land;false;mountain;1
368;226;128;206;land;false;desert;1
369;185;154;199;land;false;desert;1
370;247;143;174;land;false;desert;1
371;215;239;117;land;false;desert;1
372;194;198;187;land;false;desert;1
373;216;247;225;land;false;desert;1
374;186;249;123;land;false;desert;1
375;193;213;234;land;false;desert;1
376;209;82;247;land;false;desert;1
377;241;114;174;land;false;desert;1
378;251;254;227;land;false;desert;1
379;183;181;213;land;false;desert;1
380;254;164;213;land;false;desert;1
381;240;190;85;land;false;desert;1
382;233;121;149;land;false;desert;1
383;220;121;225;land;false;mountain;1
384;91;228;210;land;false;desert;1
385;240;157;174;land;false;desert;1
386;221;136;201;land;false;desert;1
387;250;217;71;land;false;desert;1
388;135;243;234;land;false;desert;1
389;93;213;205;land;false;desert;1
390;116;206;246;land;false;desert;1
391;78;227;203;land;false;desert;1
392;140;246;175;land;false;desert;1
393;217;176;215;land;false;desert;1
394;125;251;164;land;false;desert;1
395;209;221;184;land;false;desert;1
396;153;209;198;land;false;desert;1
397;240;190;156;land;false;desert;1
398;214;222;82;land;false;desert;1
399;219;175;153;land;false;desert;1
400;40;242;244;land;false;desert;1
401;177;254;123;land;false;desert;1
402;234;82;205;land;false;desert;1
403;209;203;89;land;false;desert;1
404;201;160;248;land;false;desert;1
405;214;86;253;land;false;desert;1
406;175;172;221;land;false;desert;1
407;208;239;217;land;false;desert;1
408;225;67;243;land;false;desert;1
409;243;167;123;land;false;desert;1
410;253;221;196;land;false;desert;1
411;128;238;193;land;false;desert;1
412;217;197;119;land;false;desert;1
413;217;251;88;land;false;desert;1
414;174;188;176;land;false;desert;1
415;201;177;196;land;false;desert;1
416;196;161;189;land;false;desert;1
417;191;188;253;land;false;desert;1
418;112;237;217;land;false;desert;1
419;249;21;238;land;false;mountain;1
420;228;209;105;land;false;desert;1
421;232;223;190;land;false;desert;1
422;230;196;110;land;false;desert;1
423;228;127;162;land;false;desert;1
424;193;168;199;land;false;desert;1
425;197;250;161;land;false;desert;1
426;121;195;228;land;false;desert;1
427;146;146;218;land;false;desert;1
428;193;220;146;land;false;desert;1
429;149;175;250;land;false;desert;1
430;157;229;184;land;false;desert;1
431;162;122;218;land;false;desert;1
432;144;232;248;land;false;desert;1
433;232;248;113;land;false;desert;1
434;244;72;254;land;false;desert;1
435;156;204;158;land;false;desert;1
436;224;214;195;land;false;desert;1
437;190;175;161;land;false;desert;1
438;243;224;218;land;false;desert;1
439;205;173;141;land;false;desert;1
440;239;247;25;land;false;desert;1
441;221;143;233;land;false;desert;1
442;252;244;191;land;false;desert;1
443;226;177;228;land;false;desert;1
444;178;128;202;land;false;desert;1
445;244;246;69;land;false;desert;1
446;233;235;182;land;false;desert;1
447;243;241;38;land;false;desert;1
448;163;225;231;land;false;desert;1
449;239;214;203;land;false;desert;1
450;208;172;187;land;false;desert;1
451;234;19;251;land;false;desert;1
452;174;243;151;land;false;desert;1
453;254;74;239;land;false;desert;1
454;216;186;213;land;false;desert;1
455;166;188;221;land;false;desert;1
456;126;195;200;land;false;mountain;1
457;181;105;235;land;false;desert;1
458;245;206;113;land;false;desert;1
459;254;88;204;land;false;desert;1
460;223;123;246;land;false;desert;1
461;215;94;213;land;false;desert;1
462;176;178;209;land;false;desert;1
463;22;243;242;land;false;desert;1
464;130;240;214;land;false;desert;1
465;117;182;221;land;false;desert;1
466;239;177;158;land;false;desert;1
467;119;211;250;land;false;desert;1
468;220;154;134;land;false;desert;1
469;169;130;248;land;false;desert;1
470;216;88;228;land;false;desert;1
471;119;252;249;land;false;desert;1
472;161;226;208;land;false;desert;1
473;191;195;115;land;false;desert;1
474;209;125;208;land;false;desert;1
475;179;204;163;land;false;desert;1
476;201;221;127;land;false;desert;1
477;187;228;189;land;false;desert;1
478;223;229;136;land;false;desert;1
479;184;186;170;land;false;desert;1
480;189;233;166;land;false;desert;1
481;177;167;206;land;false;desert;1
482;141;232;236;land;false;desert;1
483;206;240;172;land;false;desert;1
484;212;151;228;land;false;desert;1
485;249;152;213;land;false;desert;1
486;254;136;142;land;false;desert;1
487;248;111;162;land;false;desert;1
488;80;253;249;land;false;desert;1
489;217;145;205;land;false;desert;1
490;43;252;244;land;false;desert;1
491;142;133;252;land;false;desert;1
492;118;215;181;land;false;desert;1
493;252;36;232;land;false;desert;1
494;241;31;236;land;false;desert;1
495;130;245;254;land;false;desert;1
496;173;202;206;land;false;desert;1
497;225;170;123;land;false;desert;1
498;119;230;230;land;false;desert;1
499;230;166;216;land;false;desert;1
500;247;159;177;land;false;desert;1
501;216;214;88;land;false;desert;1
502;199;200;205;land;false;desert;1
503;252;242;130;land;false;desert;1
504;229;242;139;land;false;desert;1
505;232;144;227;land;false;desert;1
506;170;190;202;land;false;desert;1
507;197;188;224;land;false;desert;1
508;171;252;162;land;false;desert;1
509;156;236;192;land;false;desert;1
510;237;30;235;land;false;desert;1
511;196;186;232;land;false;desert;1
512;113;189;219;land;false;desert;1
513;193;192;147;land;false;desert;1
514;217;254;193;land;false;desert;1
515;237;214;86;land;false;desert;1
516;250;218;193;land;false;desert;1
517;84;216;219;land;false;desert;1
518;185;169;199;land;false;desert;1
519;199;166;193;land;false;desert;1
520;142;254;225;land;false;desert;1
521;204;124;251;land;false;desert;1
522;122;162;229;land;false;desert;1
523;206;228;228;land;false;desert;1
524;47;231;242;land;false;desert;1
525;248;248;21;land;false;desert;1
526;136;226;140;land;false;desert;1
527;90;204;241;land;false;desert;1
528;180;234;165;land;false;desert;1
529;244;245;159;land;false;desert;1
530;251;154;232;land;false;desert;1
531;243;151;253;land;false;desert;1
532;247;44;230;land;false;desert;1
533;197;160;220;land;false;desert;1
534;226;138;195;land;false;desert;1
535;222;219;248;land;false;desert;1
536;252;153;112;land;false;desert;1
537;97;225;194;land;false;desert;1
538;161;249;127;land;false;desert;1
539;131;203;168;land;false;desert;1
540;125;254;158;land;false;desert;1
541;244;164;245;land;false;desert;1
542;130;199;180;land;false;desert;1
543;104;236;226;land;false;desert;1
544;211;235;143;land;false;desert;1
545;197;250;209;land;false;desert;1
546;248;215;86;land;false;desert;1
547;217;239;160;land;false;desert;1
548;204;149;162;land;false;desert;1
549;237;218;244;land;false;desert;1
550;194;125;219;land;false;desert;1
551;137;210;243;land;false;desert;1
552;238;171;153;land;false;desert;1
553;250;235;178;land;false;mountain;1
554;208;165;137;land;false;desert;1
555;216;227;206;land;false;desert;1
556;169;157;214;land;false;desert;1
557;114;213;230;land;false;desert;1
558;231;196;176;land;false;desert;1
559;173;241;214;land;false;desert;1
560;154;125;253;land;false;desert;1
561;202;201;183;land;false;desert;1
562;137;241;250;land;false;desert;1
563;214;209;204;land;false;desert;1
564;131;253;177;land;false;desert;1
565;227;244;224;land;false;desert;1
566;252;154;250;land;false;desert;1
567;216;248;129;land;false;desert;1
568;172;200;161;land;false;desert;1
569;226;137;138;land;false;desert;1
570;242;178;122;land;false;desert;1
571;124;168;236;land;false;desert;1
572;242;215;253;land;false;desert;1
573;249;248;64;land;false;desert;1
574;181;117;233;land;false;desert;1
575;149;165;192;land;false;desert;1
576;235;186;174;land;false;desert;1
577;190;136;249;land;false;desert;1
578;173;238;157;land;false;desert;1
579;215;193;129;land;false;desert;1
580;218;211;132;land;false;desert;1
581;184;205;247;land;false;desert;1
582;106;227;228;land;false;mountain;1
583;218;55;230;land;false;desert;1
584;49;232;244;land;false;desert;1
585;166;227;154;land;false;desert;1
586;169;152;203;land;false;desert;1
587;210;229;167;land;false;desert;1
588;205;49;254;land;false;desert;1
589;219;203;190;land;false;desert;1
590;144;207;160;land;false;desert;1
591;152;253;107;land;false;desert;1
592;233;230;186;land;false;desert;1
593;240;229;242;land;false;desert;1
594;160;252;157;land;false;desert;1
595;209;230;143;land;false;desert;1
596;251;200;246;land;false;desert;1
597;249;126;252;land;false;desert;1
598;166;222;155;land;false;desert;1
599;204;160;198;land;false;desert;1
600;222;232;240;land;false;desert;1
601;244;99;199;land;false;desert;1
602;30;228;245;land;false;desert;1
603;168;240;124;land;false;desert;1
604;249;220;64;land;false;desert;1
605;242;208;234;land;false;desert;1
606;90;198;214;land;false;mountain;1
607;188;252;178;land;false;desert;1
608;239;176;154;land;false;desert;1
609;216;167;211;land;false;desert;1
610;202;229;199;land;false;desert;1
611;148;246;115;land;false;desert;1
612;232;92;217;land;false;desert;1
613;254;233;169;land;false;desert;1
614;248;240;245;land;false;desert;1
615;173;207;184;land;false;desert;1
616;231;134;148;land;false;desert;1
617;171;182;225;land;false;mountain;1
618;165;152;235;land;false;desert;1
619;54;208;245;land;false;desert;1
620;149;172;237;land;false;desert;1
621;44;206;254;land;false;desert;1
622;252;43;229;land;false;desert;1
623;127;247;128;land;false;desert;1
624;121;238;166;land;false;desert;1
625;243;203;233;land;false;desert;1
626;152;226;230;land;false;desert;1
627;172;174;167;land;false;desert;1
628;205;186;197;land;false;desert;1
629;241;194;106;land;false;desert;1
630;199;149;191;land;false;desert;1
631;165;145;204;land;false;desert;1
632;186;173;156;land;false;desert;1
633;138;219;245;land;false;desert;1
634;189;100;228;land;false;desert;1
635;221;211;119;land;false;desert;1
636;245;171;118;land;false;desert;1
637;158;242;186;land;false;desert;1
638;219;180;107;land;false;desert;1
639;134;222;181;land;false;desert;1
640;160;250;101;land;false;desert;1
641;128;140;245;land;false;desert;1
642;180;195;139;land;false;desert;1
643;248;108;164;land;false;desert;1
644;198;86;235;land;false;desert;1
645;237;210;189;land;false;desert;1
646;240;49;229;land;false;desert;1
647;168;152;211;land;false;desert;1
648;220;252;123;land;false;desert;1
649;242;177;84;land;false;desert;1
650;232;164;120;land;false;desert;1
651;209;85;242;land;false;desert;1
652;254;190;151;land;false;desert;1
653;209;253;99;land;false;desert;1
654;200;135;179;land;false;desert;1
655;253;194;223;land;false;desert;1
656;169;225;111;land;false;desert;1
657;155;135;243;land;false;desert;1
658;227;163;160;land;false;desert;1
659;184;198;154;land;false;desert;1
660;223;243;58;land;false;desert;1
661;165;234;108;land;false;desert;1
662;126;222;164;land;false;desert;1
663;225;116;189;land;false;desert;1
664;187;134;186;land;false;mountain;1
665;116;167;226;land;false;desert;1
666;212;210;253;land;false;desert;1
667;210;250;193;land;false;desert;1
668;147;240;128;land;false;desert;1
669;175;253;234;land;false;desert;1
670;245;204;182;land;false;desert;1
671;157;139;212;land;false;desert;1
672;92;224;210;land;false;desert;1
673;216;216;213;land;false;desert;1
674;70;221;239;land;false;desert;1
675;166;179;172;land;false;desert;1
676;222;82;214;land;false;desert;1
677;139;205;188;land;false;desert;1
678;215;238;51;land;false;desert;1
679;164;186;151;land;false;desert;1
680;189;242;98;land;false;desert;1
681;133;175;240;land;false;desert;1
682;183;217;172;land;false;desert;1
683;120;175;235;land;false;desert;1
684;87;163;253;land;false;desert;1
685;237;233;78;land;false;desert;1
686;205;246;216;land;false;desert;1
687;247;119;201;land;false;desert;1
688;252;175;219;land;false;desert;1
689;204;246;213;land;false;desert;1
690;227;182;217;land;false;desert;1
691;195;125;214;land;false;desert;1
692;169;189;148;land;false;desert;1
693;216;212;198;land;false;desert;1
694;138;195;234;land;false;desert;1
695;179;237;223;land;false;desert;1
696;210;173;162;land;false;desert;1
697;241;177;236;land;false;desert;1
698;143;189;248;land;false;desert;1
699;253;75;208;land;false;desert;1
700;37;251;224;land;false;desert;1
701;178;216;230;land;false;desert;1
702;106;241;173;land;false;desert;1
703;108;217;186;land;false;desert;1
704;254;245;247;land;false;desert;1
705;115;253;195;land;false;desert;1
706;228;233;105;land;false;desert;1
707;224;129;175;land;false;desert;1
708;173;174;239;land;false;desert;1
709;199;250;55;land;false;desert;1
710;218;219;90;land;false;desert;1
711;94;223;193;land;false;desert;1
712;212;225;91;land;false;desert;1
713;64;232;227;land;false;desert;1
714;121;185;207;land;false;desert;1
715;238;202;92;land;false;desert;1
716;184;169;239;land;false;desert;1
717;140;187;211;land;false;desert;1
718;145;234;170;land;false;desert;1
719;225;152;168;land;false;desert;1
720;127;208;250;land;false;desert;1
721;199;233;176;land;false;desert;1
722;202;224;123;land;false;desert;1
723;115;245;237;land;false;desert;1
724;197;189;121;land;false;desert;1
725;232;142;210;land;false;desert;1
726;254;202;230;land;false;desert;1
727;242;88;186;land;false;desert;1
728;137;163;238;land;false;desert;1
729;208;231;206;land;false;desert;1
730;223;250;109;land;false;desert;1
731;81;245;188;land;false;desert;1
732;202;233;195;land;false;desert;1
733;218;114;207;land;false;desert;1
734;197;223;156;land;false;desert;1
735;143;126;240;land;false;desert;1
736;247;254;168;land;false;desert;1
737;219;241;227;land;false;desert;1
738;241;133;137;land;false;desert;1
739;239;198;89;land;false;desert;1
740;212;195;189;land;false;desert;1
741;69;213;245;land;false;desert;1
742;210;206;218;land;false;desert;1
743;177;101;235;land;false;desert;1
744;216;239;148;land;false;desert;1
745;211;202;99;land;false;desert;1
746;133;186;189;land;false;desert;1
747;98;175;250;land;false;desert;1
748;254;238;252;land;false;desert;1
749;180;171;176;land;false;desert;1
750;158;221;138;land;false;desert;1
751;203;202;202;land;false;desert;1
752;209;158;211;land;false;desert;1
753;185;200;230;land;false;desert;1
754;236;213;189;land;false;desert;1
755;52;253;212;land;false;desert;1
756;196;136;225;land;false;desert;1
757;159;134;243;land;false;desert;1
758;176;212;174;land;false;desert;1
759;75;248;240;land;false;desert;1
760;69;212;244;land;false;desert;1
761;132;251;157;land;false;desert;1
762;209;212;243;land;false;desert;1
763;222;248;196;land;false;desert;1
764;195;238;164;land;false;desert;1
765;214;254;175;land;false;desert;1
766;120;231;238;land;false;desert;1
767;131;252;125;land;false;desert;1
768;189;237;179;land;false;desert;1
769;228;247;115;land;false;desert;1
770;192;238;107;land;false;desert;1
771;167;219;251;land;false;desert;1
772;252;116;165;land;false;desert;1
773;155;216;161;land;false;desert;1
774;203;219;182;land;false;desert;1
775;106;219;240;land;false;desert;1
776;137;201;225;land;false;desert;1
777;246;216;75;land;false;desert;1
778;202;178;162;land;false;desert;1
779;200;73;233;land;false;desert;1
780;212;231;237;land;false;desert;1
781;210;181;122;land;false;desert;1
782;199;246;99;land;false;desert;1
783;252;196;182;land;false;desert;1
784;226;223;224;land;false;desert;1
785;85;235;184;land;false;desert;1
786;199;117;189;land;false;desert;1
787;167;223;130;land;false;desert;1
788;171;221;154;land;false;desert;1
789;85;222;239;land;false;desert;1
790;223;227;212;land;false;desert;1
791;253;247;212;land;false;desert;1
792;206;151;251;land;false;desert;1
793;239;227;136;land;false;desert;1
794;237;180;251;land;false;desert;1
795;156;149;197;land;false;desert;1
796;248;234;196;land;false;desert;1
797;166;184;233;land;false;desert;1
798;199;243;64;land;false;desert;1
799;233;200;237;land;false;desert;1
800;116;170;231;land;false;desert;1
801;115;201;235;land;false;desert;1
802;180;249;183;land;false;desert;1
803;77;237;253;land;false;desert;1
804;149;224;203;land;false;desert;1
805;190;234;89;land;false;desert;1
806;208;153;231;land;false;desert;1
807;237;187;160;land;false;desert;1
808;180;189;234;land;false;desert;1
809;178;250;170;land;false;desert;1
810;185;247;239;land;false;desert;1
811;188;254;98;land;false;desert;1
812;204;188;213;land;false;desert;1
813;222;205;204;land;false;desert;1
814;192;120;235;land;false;desert;1
815;104;253;234;land;false;desert;1
816;156;246;178;land;false;desert;1
817;158;245;236;land;false;desert;1
818;132;158;216;land;false;desert;1
819;76;253;229;land;false;desert;1
820;196;215;210;land;false;hills;1
821;229;153;167;land;false;desert;1
